,Characters,Words,AvgWordLen,UniqueWords,Sentences,AvgWordsSentence,Syllables,AvgSyllableWords,RareWordsRatio,LexicalDiversity,label
5101,1394,301,3.840531561461794,141,66,4.5606060606060606,339,1.1262458471760797,0.26578073089701,0.4684385382059801,Heavy Metal
3538,609,136,3.6397058823529416,78,22,6.1818181818181825,156,1.1470588235294117,0.3970588235294117,0.5735294117647058,Heavy Metal
11572,620,135,3.7259259259259268,59,18,7.5,150,1.1111111111111112,0.22962962962962966,0.43703703703703706,Heavy Metal
12085,1083,217,4.0,58,41,5.2926829268292686,247,1.1382488479262671,0.07834101382488479,0.2672811059907834,Heavy Metal
1684,1028,217,3.9032258064516134,99,38,5.7105263157894735,265,1.2211981566820276,0.24423963133640555,0.4562211981566821,Heavy Metal
85,546,108,4.296296296296297,74,26,4.153846153846153,139,1.2870370370370372,0.5185185185185185,0.6851851851851852,Heavy Metal
2091,1188,255,3.8117647058823527,104,39,6.538461538461537,286,1.1215686274509804,0.25882352941176473,0.407843137254902,Heavy Metal
3912,724,147,4.074829931972789,56,26,5.653846153846153,166,1.129251700680272,0.14965986394557826,0.3809523809523809,Punk Rock
1632,1208,261,3.7969348659003836,126,45,5.8,300,1.1494252873563218,0.31800766283524906,0.4827586206896552,Punk Rock
2137,1506,306,4.065359477124183,140,47,6.510638297872339,357,1.1666666666666667,0.2679738562091503,0.457516339869281,Heavy Metal
11927,1405,302,3.728476821192053,88,33,9.151515151515152,334,1.1059602649006623,0.049668874172185434,0.2913907284768212,Heavy Metal
290,901,188,3.9361702127659575,68,34,5.529411764705882,193,1.0265957446808511,0.23404255319148934,0.3617021276595745,Soft Rock
10048,671,154,3.5129870129870135,92,24,6.416666666666668,167,1.0844155844155845,0.4220779220779221,0.5974025974025974,Soft Rock
812,1193,204,4.754901960784314,126,32,6.375,276,1.3529411764705883,0.5245098039215687,0.6176470588235294,Punk Rock
4183,1215,232,4.331896551724138,113,22,10.545454545454543,258,1.112068965517241,0.2801724137931034,0.4870689655172414,Heavy Metal
10771,918,200,3.725,80,33,6.0606060606060606,224,1.12,0.215,0.4,Soft Rock
4061,1025,202,4.262376237623762,124,39,5.17948717948718,241,1.193069306930693,0.4752475247524752,0.6138613861386139,Punk Rock
6650,1200,259,3.67953667953668,69,53,4.886792452830188,270,1.0424710424710424,0.16216216216216214,0.26640926640926643,Heavy Metal
5282,905,199,3.7638190954773867,89,47,4.2340425531914905,215,1.0804020100502512,0.2663316582914573,0.4472361809045226,Punk Rock
12107,535,141,3.1773049645390072,77,57,2.473684210526316,156,1.1063829787234043,0.375886524822695,0.5460992907801419,Punk Rock
9942,1068,225,3.8088888888888888,110,26,8.653846153846152,251,1.1155555555555556,0.28444444444444444,0.4888888888888889,Soft Rock
11491,1286,267,3.9662921348314613,133,55,4.854545454545455,311,1.1647940074906369,0.3558052434456929,0.49812734082397,Heavy Metal
11074,1069,222,3.923423423423424,121,32,6.9375,254,1.1441441441441442,0.3603603603603603,0.545045045045045,Heavy Metal
7520,1064,233,3.686695278969957,75,28,8.321428571428571,262,1.1244635193133048,0.0815450643776824,0.3218884120171674,Heavy Metal
10847,817,193,3.404145077720208,91,37,5.216216216216216,208,1.077720207253886,0.3005181347150259,0.4715025906735752,Heavy Metal
5392,963,177,4.632768361581921,127,34,5.205882352941177,222,1.2542372881355932,0.6440677966101694,0.7175141242937854,Heavy Metal
7701,1246,245,4.191836734693878,139,38,6.447368421052633,301,1.2285714285714286,0.37142857142857133,0.5673469387755102,Heavy Metal
12729,1253,260,3.969230769230769,131,45,5.777777777777778,304,1.1692307692307693,0.3769230769230769,0.5038461538461538,Heavy Metal
6709,1560,343,3.7201166180758016,118,59,5.813559322033898,370,1.0787172011661808,0.16909620991253646,0.3440233236151604,Heavy Metal
1186,658,142,3.7605633802816896,86,18,7.888888888888888,157,1.1056338028169015,0.4014084507042254,0.6056338028169014,Punk Rock
972,1148,242,3.644628099173554,68,32,7.5625,273,1.128099173553719,0.1487603305785124,0.2809917355371901,Punk Rock
8586,1171,254,3.6732283464566935,56,42,6.047619047619048,259,1.0196850393700787,0.09448818897637797,0.2204724409448819,Punk Rock
11242,513,120,3.433333333333333,26,20,6.0,126,1.05,0.0,0.21666666666666667,Punk Rock
11104,1206,234,4.166666666666667,111,38,6.157894736842105,281,1.2008547008547008,0.2478632478632479,0.4743589743589744,Heavy Metal
6341,784,169,3.781065088757397,75,24,7.041666666666668,186,1.1005917159763314,0.2248520710059172,0.4437869822485207,Punk Rock
11949,1465,299,4.080267558528428,130,61,4.9016393442622945,339,1.1337792642140467,0.2809364548494983,0.43478260869565216,Heavy Metal
3063,1176,250,3.824,51,30,8.333333333333334,279,1.1159999999999999,0.04,0.204,Punk Rock
6954,1458,291,4.161512027491408,139,45,6.466666666666668,338,1.1615120274914092,0.3230240549828179,0.4776632302405498,Punk Rock
8390,689,140,4.142857142857143,96,31,4.516129032258065,167,1.1928571428571428,0.5571428571428572,0.6857142857142857,Punk Rock
5777,1531,332,3.8957055214723932,140,64,5.1875,357,1.0753012048192772,0.2620481927710843,0.42168674698795183,Punk Rock
9392,1153,243,3.9176954732510287,89,44,5.5227272727272725,277,1.139917695473251,0.21810699588477367,0.3662551440329218,Punk Rock
5439,609,129,3.968992248062016,80,32,4.03125,157,1.2170542635658914,0.4651162790697674,0.6201550387596899,Heavy Metal
9943,893,178,4.089887640449438,81,24,7.416666666666668,189,1.0617977528089888,0.28651685393258425,0.4550561797752809,Soft Rock
11482,772,173,3.6416184971098255,106,34,5.088235294117646,187,1.0809248554913296,0.4393063583815029,0.6127167630057804,Heavy Metal
2356,1612,323,4.182662538699692,99,62,5.209677419354839,390,1.2074303405572755,0.11145510835913312,0.3065015479876161,Heavy Metal
7063,859,171,4.099415204678364,59,19,9.0,179,1.046783625730994,0.21052631578947367,0.34502923976608185,Punk Rock
11687,667,149,3.6375838926174495,83,24,6.208333333333332,169,1.1342281879194631,0.4026845637583893,0.5570469798657718,Punk Rock
6489,839,160,4.41875,113,32,5.0,212,1.325,0.6,0.70625,Heavy Metal
5650,846,174,4.017241379310345,70,27,6.4444444444444455,202,1.160919540229885,0.1264367816091954,0.4022988505747127,Punk Rock
12633,636,112,4.794642857142857,85,16,7.0,167,1.4910714285714286,0.6964285714285714,0.7589285714285714,Heavy Metal
5351,2335,394,5.1700507614213205,198,96,4.104166666666667,568,1.4416243654822336,0.3020304568527919,0.5025380710659898,Heavy Metal
10514,431,91,3.9010989010989015,57,16,5.6875,105,1.1538461538461535,0.3736263736263736,0.6263736263736264,Punk Rock
12925,960,212,3.731132075471698,77,50,4.24,234,1.1037735849056605,0.18867924528301888,0.3632075471698113,Heavy Metal
1264,1006,210,3.9380952380952383,85,31,6.774193548387097,260,1.238095238095238,0.21904761904761905,0.4047619047619048,Heavy Metal
9631,735,153,3.9673202614379086,74,36,4.25,173,1.130718954248366,0.3594771241830065,0.4836601307189543,Punk Rock
12996,516,103,4.165048543689322,75,16,6.4375,128,1.2427184466019416,0.5825242718446602,0.7281553398058253,Punk Rock
6533,1024,202,4.227722772277228,127,36,5.611111111111112,255,1.2623762376237624,0.5346534653465347,0.6287128712871287,Heavy Metal
5541,1020,218,3.7889908256880735,73,24,9.083333333333334,242,1.1100917431192658,0.18807339449541285,0.3348623853211009,Heavy Metal
10217,888,215,3.2837209302325583,41,33,6.5151515151515165,238,1.1069767441860463,0.06511627906976744,0.19069767441860466,Heavy Metal
9376,1087,200,4.615,121,37,5.405405405405406,281,1.405,0.425,0.605,Punk Rock
4201,1003,219,3.730593607305936,101,37,5.918918918918918,241,1.1004566210045663,0.273972602739726,0.4611872146118721,Heavy Metal
12600,722,148,4.094594594594596,57,32,4.625,170,1.148648648648649,0.21621621621621626,0.3851351351351352,Heavy Metal
12150,740,179,3.2960893854748603,61,32,5.59375,185,1.0335195530726258,0.1787709497206704,0.3407821229050279,Punk Rock
6872,868,176,4.096590909090909,63,29,6.068965517241379,190,1.0795454545454546,0.21022727272727276,0.3579545454545455,Soft Rock
7444,636,127,4.25984251968504,66,32,3.96875,154,1.2125984251968505,0.4094488188976378,0.5196850393700787,Heavy Metal
10520,934,195,3.897435897435898,125,31,6.290322580645161,226,1.158974358974359,0.5025641025641026,0.6410256410256411,Punk Rock
30,989,192,4.239583333333333,83,33,5.8181818181818175,220,1.1458333333333333,0.20833333333333331,0.4322916666666667,Heavy Metal
11420,721,139,4.3525179856115095,86,23,6.043478260869565,173,1.2446043165467626,0.4100719424460432,0.6187050359712231,Heavy Metal
2189,2005,385,4.324675324675325,154,50,7.7,475,1.2337662337662338,0.2025974025974026,0.4,Heavy Metal
5420,940,178,4.258426966292134,107,42,4.238095238095238,220,1.2359550561797752,0.3876404494382023,0.6011235955056179,Heavy Metal
1763,2113,412,4.179611650485437,141,39,10.564102564102564,464,1.1262135922330097,0.20631067961165048,0.3422330097087379,Punk Rock
6435,568,123,3.642276422764228,64,18,6.833333333333332,129,1.0487804878048779,0.2764227642276423,0.5203252032520326,Punk Rock
9144,1394,324,3.3981481481481484,71,32,10.125,349,1.0771604938271604,0.05555555555555555,0.2191358024691358,Punk Rock
161,917,191,3.801047120418848,91,31,6.161290322580645,224,1.1727748691099475,0.2617801047120419,0.4764397905759162,Heavy Metal
9343,590,125,3.92,76,26,4.807692307692308,138,1.104,0.46399999999999997,0.608,Punk Rock
10180,597,127,3.9133858267716537,44,27,4.703703703703703,144,1.1338582677165354,0.11023622047244094,0.3464566929133858,Heavy Metal
11080,1039,224,3.7544642857142856,58,29,7.724137931034483,241,1.0758928571428572,0.08035714285714286,0.25892857142857145,Heavy Metal
3208,949,214,3.6822429906542062,106,53,4.037735849056603,243,1.1355140186915889,0.3878504672897196,0.4953271028037383,Heavy Metal
6016,955,200,3.895,51,32,6.25,226,1.13,0.055,0.255,Heavy Metal
3904,1496,311,4.006430868167203,100,61,5.0983606557377055,358,1.1511254019292605,0.1607717041800643,0.3215434083601286,Punk Rock
1281,1022,228,3.486842105263158,71,49,4.653061224489796,240,1.0526315789473684,0.11842105263157895,0.31140350877192985,Heavy Metal
8222,1087,215,4.167441860465116,92,26,8.26923076923077,289,1.344186046511628,0.2930232558139535,0.4279069767441861,Punk Rock
4060,776,153,3.594117647058824,76,24,6.375,181,1.1830065359477124,0.26143790849673204,0.4967320261437909,Punk Rock
10361,438,96,3.7708333333333335,60,21,4.571428571428571,102,1.0625,0.4375,0.625,Heavy Metal
4977,2155,423,4.295508274231678,198,85,4.976470588235294,498,1.177304964539007,0.2860520094562648,0.4680851063829787,Heavy Metal
2489,541,107,4.149532710280374,68,17,6.294117647058822,140,1.308411214953271,0.4392523364485981,0.6355140186915887,Heavy Metal
2591,994,214,3.799065420560748,119,33,6.4848484848484835,241,1.1261682242990654,0.3644859813084112,0.5560747663551402,Heavy Metal
12775,2540,517,4.112185686653771,255,106,4.877358490566038,603,1.1663442940038684,0.3404255319148936,0.4932301740812379,Heavy Metal
4004,958,200,4.310526315789474,74,42,4.761904761904762,233,1.165,0.24,0.37,Heavy Metal
29,765,169,3.526627218934911,79,15,11.266666666666667,185,1.0946745562130178,0.28994082840236685,0.4674556213017752,Heavy Metal
199,1237,261,3.8045977011494254,117,35,7.457142857142857,297,1.137931034482759,0.3409961685823755,0.4482758620689655,Soft Rock
7097,440,109,3.18348623853211,14,16,6.8125,122,1.1192660550458715,0.0,0.12844036697247707,Punk Rock
6885,680,149,3.76510067114094,54,31,4.806451612903227,171,1.1476510067114094,0.053691275167785234,0.3624161073825503,Soft Rock
476,899,159,4.660377358490567,108,22,7.227272727272727,193,1.2138364779874211,0.5220125786163522,0.6792452830188679,Soft Rock
10868,969,210,3.761904761904762,64,31,6.774193548387097,223,1.0619047619047621,0.1761904761904762,0.3047619047619048,Heavy Metal
8862,778,188,3.2287234042553186,47,81,2.320987654320988,208,1.1063829787234043,0.13829787234042554,0.25,Heavy Metal
2744,833,176,3.926136363636364,82,36,4.888888888888889,201,1.1420454545454546,0.2727272727272727,0.4659090909090909,Heavy Metal
4199,762,178,3.415730337078652,73,24,7.416666666666668,186,1.0449438202247192,0.24719101123595505,0.4101123595505618,Heavy Metal
5909,1597,327,4.036697247706422,88,63,5.190476190476192,392,1.198776758409786,0.07951070336391437,0.2691131498470948,Heavy Metal
10927,702,140,4.242857142857143,73,32,4.375,175,1.25,0.2857142857142857,0.5214285714285715,Heavy Metal
2263,1560,301,4.295681063122924,122,36,8.36111111111111,370,1.2292358803986712,0.2159468438538206,0.4053156146179402,Heavy Metal
9042,1553,356,3.4494382022471917,102,42,8.476190476190476,382,1.0730337078651686,0.16292134831460675,0.28651685393258425,Soft Rock
817,1713,350,4.02,185,53,6.60377358490566,411,1.1742857142857144,0.4,0.5285714285714286,Punk Rock
4429,909,210,3.5047619047619047,67,47,4.468085106382978,221,1.0523809523809524,0.21904761904761905,0.31904761904761897,Heavy Metal
12594,1529,295,4.366101694915254,145,55,5.363636363636363,349,1.1830508474576271,0.2677966101694915,0.4915254237288136,Heavy Metal
5093,559,120,3.8,79,18,6.666666666666668,136,1.1333333333333333,0.525,0.6583333333333333,Heavy Metal
6994,1282,270,3.903703703703704,98,55,4.909090909090909,295,1.0925925925925926,0.2037037037037037,0.362962962962963,Punk Rock
6933,680,147,3.7142857142857135,96,17,8.647058823529411,159,1.0816326530612246,0.4897959183673469,0.6530612244897959,Soft Rock
4077,493,98,4.214285714285714,71,18,5.4444444444444455,116,1.1836734693877549,0.5714285714285714,0.7244897959183674,Punk Rock
4009,1151,223,4.322869955156951,118,36,6.1944444444444455,281,1.2600896860986548,0.3811659192825112,0.5291479820627802,Heavy Metal
12693,1281,271,3.763837638376384,93,40,6.775,302,1.1143911439114391,0.18450184501845016,0.34317343173431736,Heavy Metal
12587,1825,341,4.5307917888563045,199,75,4.546666666666667,437,1.281524926686217,0.4252199413489736,0.5835777126099707,Heavy Metal
369,775,164,3.817073170731707,88,18,9.111111111111109,190,1.1585365853658536,0.3597560975609756,0.5365853658536586,Soft Rock
7489,1208,228,4.434210526315789,118,54,4.222222222222221,283,1.2412280701754386,0.3684210526315789,0.5175438596491229,Heavy Metal
11920,547,113,3.964601769911504,49,15,7.533333333333332,133,1.1769911504424782,0.3185840707964602,0.4336283185840708,Heavy Metal
4863,1111,218,4.10091743119266,67,23,9.478260869565217,244,1.1192660550458715,0.1559633027522936,0.3073394495412844,Heavy Metal
3505,673,138,4.065217391304348,97,27,5.111111111111111,170,1.2318840579710144,0.5507246376811594,0.7028985507246377,Heavy Metal
6825,1138,235,3.8468085106382977,110,40,5.875,261,1.1106382978723404,0.3404255319148936,0.4680851063829787,Soft Rock
11544,706,143,4.062937062937063,87,34,4.205882352941177,175,1.2237762237762235,0.4335664335664336,0.6083916083916084,Heavy Metal
12070,1024,205,3.9268292682926833,62,37,5.54054054054054,270,1.3170731707317074,0.15121951219512195,0.3024390243902439,Heavy Metal
2424,463,95,3.8842105263157896,57,17,5.588235294117646,112,1.1789473684210523,0.3894736842105263,0.6,Heavy Metal
7809,1287,269,3.855018587360594,108,28,9.607142857142858,299,1.1115241635687731,0.1970260223048327,0.4014869888475837,Heavy Metal
6907,815,159,4.238993710691824,91,32,4.96875,180,1.1320754716981132,0.3647798742138365,0.5723270440251572,Soft Rock
10692,1109,228,4.021929824561403,112,36,6.333333333333332,262,1.149122807017544,0.3157894736842105,0.4912280701754386,Soft Rock
7678,1301,270,3.9592592592592593,127,38,7.105263157894738,324,1.2,0.3,0.4703703703703704,Heavy Metal
12022,1210,246,4.0406504065040645,90,35,7.0285714285714285,286,1.1626016260162602,0.18292682926829268,0.36585365853658536,Heavy Metal
9877,871,195,3.620512820512821,105,31,6.290322580645161,212,1.087179487179487,0.38974358974358975,0.5384615384615384,Heavy Metal
12187,593,113,4.4778761061946915,61,26,4.346153846153847,133,1.1769911504424782,0.415929203539823,0.5398230088495575,Punk Rock
1717,1348,260,4.265384615384615,112,42,6.190476190476191,312,1.2,0.3076923076923077,0.4307692307692308,Punk Rock
11199,869,195,3.615384615384616,76,31,6.290322580645161,215,1.1025641025641026,0.2358974358974359,0.38974358974358975,Punk Rock
2120,1321,256,4.26953125,114,32,8.0,295,1.15234375,0.2421875,0.4453125,Heavy Metal
10241,949,203,3.7931034482758617,106,25,8.12,222,1.0935960591133005,0.3349753694581281,0.5221674876847291,Heavy Metal
588,1117,244,3.762295081967213,107,45,5.422222222222223,287,1.1762295081967211,0.2827868852459016,0.4385245901639344,Soft Rock
8357,571,113,4.265486725663717,71,24,4.708333333333333,130,1.1504424778761062,0.3982300884955752,0.6283185840707964,Punk Rock
2251,1962,383,4.29242819843342,137,72,5.3194444444444455,443,1.156657963446475,0.17754569190600522,0.3577023498694517,Heavy Metal
2934,594,121,4.115702479338843,91,25,4.84,149,1.2314049586776858,0.5867768595041323,0.7520661157024794,Heavy Metal
119,825,155,4.380645161290323,88,23,6.7391304347826075,193,1.2451612903225806,0.2967741935483871,0.567741935483871,Heavy Metal
11848,1118,192,4.96875,129,30,6.4,263,1.3697916666666667,0.5104166666666666,0.671875,Punk Rock
666,515,109,3.880733944954129,55,18,6.0555555555555545,128,1.1743119266055049,0.27522935779816515,0.5045871559633027,Soft Rock
9009,1099,199,4.703517587939698,94,51,3.901960784313725,300,1.5075376884422111,0.32160804020100503,0.4723618090452261,Heavy Metal
10719,707,159,3.5283018867924527,60,22,7.227272727272727,176,1.106918238993711,0.16981132075471694,0.37735849056603776,Soft Rock
10803,735,168,3.4940476190476186,32,24,7.0,175,1.0416666666666667,0.06547619047619048,0.19047619047619047,Soft Rock
8672,1557,361,3.4066852367688023,73,31,11.64516129032258,389,1.0775623268698058,0.110803324099723,0.20221606648199447,Punk Rock
11182,1601,339,3.8908554572271385,139,59,5.7457627118644075,381,1.1238938053097345,0.23893805309734514,0.41002949852507375,Punk Rock
4182,1457,355,3.6626139817629184,126,53,6.69811320754717,373,1.0507042253521126,0.21971830985915491,0.3549295774647888,Heavy Metal
4800,647,139,3.941176470588236,89,31,4.483870967741935,156,1.1223021582733812,0.4460431654676259,0.6402877697841727,Soft Rock
10218,1986,393,4.188295165394402,59,64,6.140625,490,1.2468193384223918,0.020356234096692117,0.15012722646310436,Heavy Metal
885,855,180,3.8222222222222224,69,23,7.826086956521738,195,1.0833333333333333,0.2,0.38333333333333336,Punk Rock
